Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales(in dollars),Operating Profit(in dollars),Sales Method
Sports Direct,1185732,09-06-2021,Midwest,North Dakota,Fargo,Women's Apparel,51.00,91,4641,2506,Online
Sports Direct,1185732,08-07-2021,Midwest,North Dakota,Fargo,Men's Street Footwear,48.00,160,7680,3763,Online
Sports Direct,1185732,08-07-2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,44.00,84,3696,1589,Online
Sports Direct,1185732,08-07-2021,Midwest,North Dakota,Fargo,Women's Street Footwear,37.00,59,2183,873,Online
Sports Direct,1185732,08-07-2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38.00,53,2014,866,Online
Sports Direct,1185732,08-07-2021,Midwest,North Dakota,Fargo,Men's Apparel,49.00,60,2940,1352,Online
Sports Direct,1185732,08-07-2021,Midwest,North Dakota,Fargo,Women's Apparel,54.00,98,5292,2858,Online
Sports Direct,1185732,09-08-2021,Midwest,North Dakota,Fargo,Men's Street Footwear,46.00,147,6762,3313,Online
Sports Direct,1185732,09-08-2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,42.00,90,3780,1512,Online
Sports Direct,1185732,09-08-2021,Midwest,North Dakota,Fargo,Women's Street Footwear,37.00,63,2331,956,Online
Sports Direct,1185732,09-08-2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38.00,52,1976,810,Online
Sports Direct,1185732,09-08-2021,Midwest,North Dakota,Fargo,Men's Apparel,46.00,44,2024,931,Online
Sports Direct,1185732,09-08-2021,Midwest,North Dakota,Fargo,Women's Apparel,54.00,95,5130,2719,Online
Sports Direct,1185732,10-09-2021,Midwest,North Dakota,Fargo,Men's Street Footwear,36.00,133,4788,2394,Online
Sports Direct,1185732,10-09-2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,34.00,72,2448,1053,Online
Sports Direct,1185732,10-09-2021,Midwest,North Dakota,Fargo,Women's Street Footwear,27.00,51,1377,606,Online
Sports Direct,1185732,10-09-2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,28.00,44,1232,505,Online
Sports Direct,1185732,10-09-2021,Midwest,North Dakota,Fargo,Men's Apparel,36.00,42,1512,741,Online
Sports Direct,1185732,10-09-2021,Midwest,North Dakota,Fargo,Women's Apparel,44.00,63,2772,1525,Online
Sports Direct,1185732,09-10-2021,Midwest,North Dakota,Fargo,Men's Street Footwear,49.00,116,5684,2671,Online
Sports Direct,1185732,09-10-2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,36.00,73,2628,1077,Online
Sports Direct,1185732,09-10-2021,Midwest,North Dakota,Fargo,Women's Street Footwear,39.00,39,1521,669,Online
Sports Direct,1185732,09-10-2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38.00,33,1254,502,Online
Sports Direct,1185732,09-10-2021,Midwest,North Dakota,Fargo,Men's Apparel,45.00,34,1530,719,Online
Foot Locker,1185732,09-10-2021,Midwest,North Dakota,Fargo,Women's Apparel,53.00,73,3869,2051,Online
Foot Locker,1185732,09-11-2021,Midwest,North Dakota,Fargo,Men's Street Footwear,49.00,120,5880,2940,Online
Foot Locker,1185732,09-11-2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,36.00,73,2628,1183,Online
Foot Locker,1185732,09-11-2021,Midwest,North Dakota,Fargo,Women's Street Footwear,39.00,53,2067,909,Online
Foot Locker,1185732,09-11-2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,39.00,47,1833,788,Online
Foot Locker,1185732,09-11-2021,Midwest,North Dakota,Fargo,Men's Apparel,55.00,44,2420,1089,Online
Foot Locker,1185732,09-11-2021,Midwest,North Dakota,Fargo,Women's Apparel,60.00,65,3900,1989,Online
Foot Locker,1185732,08-12-2021,Midwest,North Dakota,Fargo,Men's Street Footwear,55.00,150,8250,3795,Online
Foot Locker,1185732,08-12-2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,46.00,75,3450,1553,Online
Foot Locker,1185732,08-12-2021,Midwest,North Dakota,Fargo,Women's Street Footwear,48.00,73,3504,1577,Online
Foot Locker,1185732,08-12-2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,47.00,54,2538,1041,Online
Foot Locker,1185732,08-12-2021,Midwest,North Dakota,Fargo,Men's Apparel,58.00,54,3132,1409,Online
Foot Locker,1185732,08-12-2021,Midwest,North Dakota,Fargo,Women's Apparel,63.00,78,4914,2604,Online
Foot Locker,1185732,06-01-2021,Midwest,North Dakota,Fargo,Men's Street Footwear,27.00,113,3051,1373,Online
Foot Locker,1185732,06-01-2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,29.00,70,2030,934,Online
Foot Locker,1185732,06-01-2021,Midwest,North Dakota,Fargo,Women's Street Footwear,19.00,68,1292,581,Online
Foot Locker,1185732,06-01-2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,24.00,26,624,281,Online
Foot Locker,1185732,06-01-2021,Midwest,North Dakota,Fargo,Men's Apparel,38.00,42,1596,1005,Online
Foot Locker,1185732,06-01-2021,Midwest,North Dakota,Fargo,Women's Apparel,28.00,75,2100,1092,Online
Foot Locker,1185732,06-02-2021,Midwest,North Dakota,Fargo,Men's Street Footwear,28.00,145,4060,1786,Online
Foot Locker,1185732,06-02-2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,28.00,45,1260,580,Online
Foot Locker,1185732,06-02-2021,Midwest,North Dakota,Fargo,Women's Street Footwear,19.00,56,1064,436,Online
Foot Locker,1185732,06-02-2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,25.00,23,575,253,Online
Foot Locker,1185732,06-02-2021,Midwest,Iowa,Des Moines,Men's Apparel,38.00,38,1444,939,Online
Foot Locker,1185732,06-02-2021,Midwest,Iowa,Des Moines,Women's Apparel,14.00,68,952,514,Online
Foot Locker,1185732,05-03-2021,Midwest,Iowa,Des Moines,Men's Street Footwear,19.00,136,2584,1034,Online
Foot Locker,1185732,05-03-2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,19.00,47,893,402,Online
Foot Locker,1185732,05-03-2021,Midwest,Iowa,Des Moines,Women's Street Footwear,9.00,65,585,234,Online
Foot Locker,1185732,05-03-2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,14.00,28,392,165,Online
Foot Locker,1185732,05-03-2021,Midwest,Iowa,Des Moines,Men's Apparel,28.00,39,1092,699,Online
Foot Locker,1185732,05-03-2021,Midwest,Iowa,Des Moines,Women's Apparel,20.00,68,1360,721,Online
Foot Locker,1185732,06-04-2021,Midwest,Iowa,Des Moines,Men's Street Footwear,20.00,124,2480,1116,Online
Foot Locker,1185732,06-04-2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,18.00,49,882,432,Online
Foot Locker,1185732,06-04-2021,Midwest,Iowa,Des Moines,Women's Street Footwear,10.00,53,530,233,Online
Foot Locker,1185732,06-04-2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,15.00,28,420,189,Online
Foot Locker,1185732,06-04-2021,Midwest,Iowa,Des Moines,Men's Apparel,55.00,34,1870,1141,Online
Foot Locker,1185732,06-04-2021,Midwest,Iowa,Des Moines,Women's Apparel,46.00,63,2898,1507,Online
Foot Locker,1185732,07-05-2021,Midwest,Iowa,Des Moines,Men's Street Footwear,57.00,146,8322,3495,Online
Foot Locker,1185732,07-05-2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,37.00,63,2331,1072,Online
Foot Locker,1185732,07-05-2021,Midwest,Iowa,Des Moines,Women's Street Footwear,33.00,54,1782,731,Online
Foot Locker,1185732,07-05-2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,33.00,34,1122,494,Online
Foot Locker,1185732,07-05-2021,Midwest,Iowa,Des Moines,Men's Apparel,43.00,42,1806,1174,Online
Foot Locker,1185732,07-05-2021,Midwest,Iowa,Des Moines,Women's Apparel,46.00,69,3174,1650,Online
Foot Locker,1185732,06-06-2021,Midwest,Iowa,Des Moines,Men's Street Footwear,32.00,137,4384,1841,Online
Foot Locker,1185732,06-06-2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,28.00,77,2156,1035,Online
Foot Locker,1185732,06-06-2021,Midwest,Iowa,Des Moines,Women's Street Footwear,23.00,50,1150,518,Online
Foot Locker,1185732,06-06-2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,24.00,44,1056,465,Online
Foot Locker,1185732,06-06-2021,Midwest,Iowa,Des Moines,Men's Apparel,34.00,44,1496,957,Online
Foot Locker,1185732,06-06-2021,Midwest,Iowa,Des Moines,Women's Apparel,51.00,85,4335,2298,Online
Foot Locker,1185732,05-07-2021,Midwest,Iowa,Des Moines,Men's Street Footwear,49.00,138,6762,2975,Online
Foot Locker,1185732,05-07-2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,44.00,87,3828,1876,Online
Foot Locker,1185732,05-07-2021,Midwest,Iowa,Des Moines,Women's Street Footwear,36.00,68,2448,1077,Online
Foot Locker,1185732,05-07-2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,37.00,47,1739,713,Online
Foot Locker,1185732,05-07-2021,Midwest,Iowa,Des Moines,Men's Apparel,46.00,60,2760,1656,Online
Foot Locker,1185732,05-07-2021,Midwest,Iowa,Des Moines,Women's Apparel,51.00,94,4794,2397,Online
Foot Locker,1185732,06-08-2021,Midwest,Iowa,Des Moines,Men's Street Footwear,49.00,131,6419,2696,Online
Foot Locker,1185732,06-08-2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,42.00,78,3276,1507,Online
Foot Locker,1185732,06-08-2021,Midwest,Iowa,Des Moines,Women's Street Footwear,39.00,61,2379,1023,Online
Foot Locker,1185732,06-08-2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,37.00,54,1998,819,Online
Foot Locker,1185732,06-08-2021,Midwest,Iowa,Des Moines,Men's Apparel,48.00,51,2448,1469,Online
Foot Locker,1185732,06-08-2021,Midwest,Iowa,Des Moines,Women's Apparel,53.00,98,5194,2857,Online
Foot Locker,1185732,07-09-2021,Midwest,Iowa,Des Moines,Men's Street Footwear,34.00,133,4522,1809,Online
Foot Locker,1185732,07-09-2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,27.00,77,2079,977,Online
Foot Locker,1185732,07-09-2021,Midwest,Iowa,Des Moines,Women's Street Footwear,24.00,49,1176,470,Online
Foot Locker,1185732,07-09-2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,23.00,38,874,393,Online
Foot Locker,1185732,07-09-2021,Midwest,Iowa,Des Moines,Men's Apparel,34.00,45,1530,933,Online
Foot Locker,1185732,07-09-2021,Midwest,Iowa,Des Moines,Women's Apparel,36.00,61,2196,1098,Online
Foot Locker,1185732,06-10-2021,Midwest,Iowa,Des Moines,Men's Street Footwear,43.00,112,4816,1975,Online
Foot Locker,1185732,06-10-2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,32.00,75,2400,1104,Online
Foot Locker,1185732,06-10-2021,Midwest,Iowa,Des Moines,Women's Street Footwear,34.00,39,1326,544,Online
Foot Locker,1185732,06-10-2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,34.00,31,1054,443,Online
Foot Locker,1185732,06-10-2021,Midwest,Iowa,Des Moines,Men's Apparel,42.00,38,1596,1021,Online
West Gear,1185732,06-10-2021,Midwest,Iowa,Des Moines,Women's Apparel,49.00,73,3577,1896,Online
West Gear,1185732,06-11-2021,Midwest,Iowa,Des Moines,Men's Street Footwear,41.00,112,4592,2020,Online
West Gear,1185732,06-11-2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,32.00,72,2304,1129,Online
West Gear,1185732,06-11-2021,Midwest,Iowa,Des Moines,Women's Street Footwear,32.00,57,1824,803,Online
West Gear,1185732,06-11-2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,34.00,52,1768,725,Online
West Gear,1185732,06-11-2021,Midwest,Iowa,Des Moines,Men's Apparel,55.00,49,2695,1617,Online
West Gear,1185732,06-11-2021,Midwest,Iowa,Des Moines,Women's Apparel,59.00,72,4248,2209,Online
West Gear,1185732,05-12-2021,Midwest,Iowa,Des Moines,Men's Street Footwear,54.00,147,7938,3334,Online
West Gear,1185732,05-12-2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,47.00,91,4277,2010,Online
West Gear,1185732,05-12-2021,Midwest,Iowa,Des Moines,Women's Street Footwear,47.00,83,3901,1638,Online
West Gear,1185732,05-12-2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,49.00,61,2989,1285,Online
West Gear,1185732,05-12-2021,Midwest,Iowa,Des Moines,Men's Apparel,59.00,59,3481,2123,Online
West Gear,1185732,05-12-2021,Midwest,Iowa,Des Moines,Women's Apparel,59.00,88,5192,2856,Online
West Gear,1185732,03-01-2021,Midwest,Iowa,Des Moines,Men's Street Footwear,28.00,126,3528,1588,Online
West Gear,1185732,03-01-2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,29.00,70,2030,934,Online
West Gear,1185732,03-01-2021,Midwest,Iowa,Des Moines,Women's Street Footwear,18.00,65,1170,480,Online
West Gear,1185732,03-01-2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,23.00,29,667,300,Online
West Gear,1185732,03-01-2021,Midwest,Iowa,Des Moines,Men's Apparel,38.00,45,1710,1060,Online
West Gear,1185732,03-01-2021,Midwest,Iowa,Des Moines,Women's Apparel,28.00,73,2044,1124,Online
West Gear,1185732,03-02-2021,Midwest,Iowa,Des Moines,Men's Street Footwear,29.00,140,4060,1665,Online
West Gear,1185732,03-02-2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,29.00,39,1131,554,Online
West Gear,1185732,03-02-2021,Midwest,Iowa,Des Moines,Women's Street Footwear,20.00,60,1200,516,Online
West Gear,1185732,03-02-2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,23.00,20,460,198,Online
West Gear,1185732,03-02-2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,38.00,38,1444,881,Online
West Gear,1185732,03-02-2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,14.00,65,910,464,Online
West Gear,1185732,02-03-2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,19.00,141,2679,1098,Online
West Gear,1185732,02-03-2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,19.00,44,836,418,Online
West Gear,1185732,02-03-2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,9.00,59,531,234,Online
West Gear,1185732,02-03-2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,14.00,20,280,115,Online
West Gear,1185732,02-03-2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,29.00,34,986,601,Online
West Gear,1185732,02-03-2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,18.00,63,1134,612,Online
West Gear,1185732,03-04-2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,18.00,122,2196,900,Online
West Gear,1185732,03-04-2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,20.00,39,780,359,Online
West Gear,1185732,03-04-2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,9.00,41,369,159,Online
West Gear,1185732,03-04-2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,15.00,22,330,135,Online
West Gear,1185732,03-04-2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,55.00,26,1430,887,Online
West Gear,1185732,03-04-2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,49.00,61,2989,1644,Online
West Gear,1185732,04-05-2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,58.00,134,7772,3187,Online
West Gear,1185732,04-05-2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,39.00,50,1950,956,Online
West Gear,1185732,04-05-2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,33.00,49,1617,728,Online
West Gear,1185732,04-05-2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,32.00,38,1216,535,Online
West Gear,1185732,04-05-2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,44.00,53,2332,1423,Online
West Gear,1185732,04-05-2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,47.00,90,4230,2157,Online
West Gear,1185732,03-06-2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,32.00,160,5120,2253,Online
West Gear,1185732,03-06-2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,27.00,90,2430,1191,Online
West Gear,1185732,03-06-2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,24.00,52,1248,549,Online
West Gear,1185732,03-06-2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,24.00,47,1128,462,Online
West Gear,1185732,03-06-2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,34.00,46,1564,938,Online
West Gear,1185732,03-06-2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,51.00,98,4998,2749,Online
West Gear,1185732,02-07-2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,45.00,149,6705,2816,Online
West Gear,1185732,02-07-2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,42.00,87,3654,1790,Online
West Gear,1185732,02-07-2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,38.00,61,2318,997,Online
West Gear,1185732,02-07-2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,38.00,51,1938,814,Online
West Gear,1185732,02-07-2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,48.00,50,2400,1488,Online
West Gear,1185732,02-07-2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,52.00,94,4888,2640,Online
West Gear,1185732,03-08-2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,46.00,158,7268,3053,Online
West Gear,1185732,03-08-2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,43.00,84,3612,1698,Online
West Gear,1185732,03-08-2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,39.00,56,2184,874,Online
West Gear,1185732,03-08-2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,39.00,50,1950,878,Online
West Gear,1185732,03-08-2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,48.00,46,2208,1435,Online
West Gear,1185732,03-08-2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,52.00,102,5304,2705,Online
West Gear,1185732,04-09-2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,33.00,143,4719,1935,Online
West Gear,1185732,04-09-2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,29.00,65,1885,848,Online
West Gear,1185732,04-09-2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,24.00,44,1056,475,Online
West Gear,1185732,04-09-2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,23.00,34,782,352,Online
West Gear,1185732,04-09-2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,33.00,33,1089,708,Online
West Gear,1185732,04-09-2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,38.00,52,1976,988,Online
West Gear,1185732,03-10-2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,43.00,113,4859,2041,Online
West Gear,1185732,03-10-2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,33.00,68,2244,1077,Online
West Gear,1185732,03-10-2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,34.00,33,1122,482,Online
West Gear,1185732,03-10-2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,32.00,33,1056,433,Online
West Gear,1185732,03-10-2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,44.00,33,1452,915,Online
West Gear,1185732,03-10-2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,46.00,65,2990,1525,Online
West Gear,1185732,03-11-2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,41.00,104,4264,1834,Online
West Gear,1185732,03-11-2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,32.00,78,2496,1173,Online
West Gear,1185732,03-11-2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,33.00,69,2277,956,Online
West Gear,1185732,03-11-2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,33.00,65,2145,965,Online
West Gear,1185732,03-11-2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,58.00,56,3248,2014,Online
West Gear,1185732,03-11-2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,61.00,75,4575,2333,Online
West Gear,1185732,02-12-2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,58.00,138,8004,3282,Online
West Gear,1185732,02-12-2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,49.00,102,4998,2349,Online
West Gear,1185732,02-12-2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,45.00,87,3915,1723,Online
West Gear,1185732,02-12-2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,48.00,73,3504,1577,Online
West Gear,1185732,02-12-2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,57.00,73,4161,2497,Online
West Gear,1185732,02-12-2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,59.00,88,5192,2700,Online
West Gear,1185732,10-01-2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,32.00,140,4480,2330,Online
West Gear,1185732,10-01-2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,32.00,78,2496,1273,Online
West Gear,1185732,10-01-2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,24.00,87,2088,940,Online
West Gear,1185732,10-01-2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,28.00,44,1232,591,Online
West Gear,1185732,10-01-2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,41.00,58,2378,1046,Online
West Gear,1185732,10-01-2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,32.00,84,2688,1344,Online
West Gear,1185732,10-02-2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,34.00,160,5440,2992,Online
West Gear,1185732,10-02-2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,34.00,52,1768,902,Online
West Gear,1185732,10-02-2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,24.00,73,1752,876,Online
West Gear,1185732,10-02-2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,29.00,36,1044,491,Online
West Gear,1185732,10-02-2021,Midwest,Indiana,Indianapolis,Men's Apparel,41.00,58,2378,1046,Online
West Gear,1185732,10-02-2021,Midwest,Indiana,Indianapolis,Women's Apparel,19.00,75,1425,727,Online
